ponto_id,lat_pred,lon_pred
3095,-8.052529,-34.951424
3100,-8.052529,-34.951424
3101,-8.052529,-34.951424
3105,-8.052681,-34.951424
3107,-8.052681,-34.951298
3111,-8.052681,-34.951298
3114,-8.052681,-34.951298
3118,-8.052681,-34.951298
3122,-8.052681,-34.951298
3123,-8.052681,-34.951298
3125,-8.052681,-34.951298
3127,-8.052681,-34.951298
3128,-8.052681,-34.951298
3130,-8.052681,-34.951298
3131,-8.052681,-34.951298
3133,-8.052681,-34.951298
3142,-8.052681,-34.951298
3143,-8.052681,-34.951298
3145,-8.052681,-34.951298
3146,-8.052681,-34.951298
3149,-8.052681,-34.951298
3151,-8.052681,-34.951298
3153,-8.052681,-34.951298
3154,-8.052681,-34.951298
3165,-8.052681,-34.951298
3172,-8.052529,-34.951424
3181,-8.052529,-34.951424
3184,-8.052529,-34.951424
3185,-8.052529,-34.951424
3187,-8.052681,-34.951298
3194,-8.052529,-34.951424
3202,-8.052529,-34.951424
3204,-8.052596,-34.951393
3205,-8.052529,-34.951424
3206,-8.052596,-34.951393
3207,-8.052681,-34.951298
3208,-8.052529,-34.951424
3209,-8.052529,-34.951424
3210,-8.052529,-34.951424
3231,-8.052531,-34.9514
3233,-8.052531,-34.9514
3238,-8.052598,-34.951393
3244,-8.052596,-34.951393
3245,-8.052596,-34.951393
3251,-8.052596,-34.951393
3257,-8.052596,-34.951393
3263,-8.052596,-34.951393
3265,-8.052596,-34.951393
3269,-8.052596,-34.951393
3279,-8.052529,-34.9514
3281,-8.052529,-34.9514
3282,-8.052529,-34.9514
3283,-8.052529,-34.9514
3284,-8.052529,-34.9514
3290,-8.052529,-34.9514
3295,-8.052531,-34.9514
3297,-8.052531,-34.9514
3298,-8.052531,-34.951424
3299,-8.052531,-34.9514
3305,-8.052531,-34.9514
3307,-8.052531,-34.9514
3309,-8.052531,-34.9514
3312,-8.052531,-34.9514
3314,-8.052531,-34.9514
3316,-8.052531,-34.9514
3319,-8.052531,-34.9514
3320,-8.052531,-34.9514
3325,-8.052531,-34.9514
3328,-8.052531,-34.9514
3329,-8.052531,-34.9514
3333,-8.052683,-34.951424
3334,-8.052531,-34.9514
3337,-8.052531,-34.9514
3344,-8.052531,-34.9514
3350,-8.052531,-34.9514
3353,-8.052531,-34.9514
3355,-8.052531,-34.9514
3375,-8.052598,-34.951393
3378,-8.052598,-34.951393
3379,-8.052598,-34.951393
3381,-8.052598,-34.951393
3383,-8.052598,-34.951393
3387,-8.052598,-34.951393
3392,-8.052598,-34.951393
3393,-8.052598,-34.951393
3396,-8.052598,-34.951393
3400,-8.052598,-34.951393
3401,-8.052598,-34.951393
3405,-8.052598,-34.951393
3410,-8.052598,-34.951393
3412,-8.052598,-34.951393
3413,-8.052598,-34.951393
3418,-8.052598,-34.951393
3422,-8.052598,-34.951393
3424,-8.052598,-34.951393
3428,-8.052598,-34.951393
3433,-8.052598,-34.951393
3434,-8.052598,-34.951393
3437,-8.052598,-34.951393
3438,-8.052598,-34.951393
3443,-8.052598,-34.951393
3448,-8.052598,-34.951393
3455,-8.052598,-34.951393
3457,-8.052598,-34.951393
3458,-8.052598,-34.951393
3459,-8.052598,-34.951393
3460,-8.052598,-34.951393
3463,-8.052598,-34.951393
3464,-8.052598,-34.951393
3465,-8.052598,-34.951393
3467,-8.052598,-34.951393
3469,-8.052598,-34.951393
3470,-8.052598,-34.951393
3473,-8.052598,-34.951393
3481,-8.052598,-34.951393
3482,-8.052598,-34.951393
3495,-8.052598,-34.951393
3497,-8.052598,-34.951393
3501,-8.052598,-34.951393
3502,-8.052598,-34.951393
3509,-8.052156,-34.951393
3518,-8.052156,-34.951393
3526,-8.052156,-34.951393
3527,-8.052156,-34.951393
3528,-8.052156,-34.951393
3529,-8.052156,-34.951393
3532,-8.052156,-34.951393
3533,-8.052156,-34.951393
3534,-8.052156,-34.951393
3535,-8.052156,-34.951393
3538,-8.052156,-34.951393
3541,-8.052156,-34.951393
3542,-8.052156,-34.951393
3543,-8.052156,-34.951393
3548,-8.052156,-34.951393
3550,-8.052156,-34.951393
3555,-8.052156,-34.951393
3566,-8.052156,-34.951393
3570,-8.052156,-34.951393
3574,-8.052156,-34.951393
3577,-8.052156,-34.951393
3578,-8.052156,-34.951393
3582,-8.052156,-34.951393
3592,-8.052156,-34.951393
3593,-8.052156,-34.951393
3597,-8.052156,-34.951393
3601,-8.052156,-34.951393
3605,-8.052156,-34.951393
3608,-8.052156,-34.951393
3609,-8.052156,-34.951393
3614,-8.052156,-34.951393
3615,-8.052156,-34.951393
3617,-8.052156,-34.951393
3621,-8.052156,-34.951393
3624,-8.052156,-34.951393
3625,-8.052083,-34.951393
3639,-8.052156,-34.951393
3643,-8.052156,-34.951393
3647,-8.052553,-34.95161
3649,-8.05271,-34.95161
3651,-8.05271,-34.95161
3653,-8.05271,-34.95161
3656,-8.05271,-34.95161
3661,-8.05271,-34.95161
3662,-8.05271,-34.95161
3666,-8.05271,-34.95161
3677,-8.05271,-34.95161
3685,-8.05271,-34.95161
3686,-8.05271,-34.95161
3688,-8.05271,-34.95161
3689,-8.05271,-34.95161
3692,-8.05271,-34.95161
3693,-8.05271,-34.95161
3698,-8.05271,-34.95161
3703,-8.05271,-34.95161
3704,-8.05271,-34.95161
3706,-8.05271,-34.95161
3707,-8.05271,-34.95161
3708,-8.05271,-34.95161
3710,-8.05271,-34.95161
3717,-8.05271,-34.95161
3720,-8.05271,-34.95161
3721,-8.05271,-34.95161
3723,-8.05271,-34.95161
3739,-8.052553,-34.95161
3742,-8.052553,-34.95161
3745,-8.052553,-34.95161
3746,-8.052553,-34.95161
3749,-8.052553,-34.95161
3753,-8.052553,-34.95161
3755,-8.052553,-34.95161
3767,-8.052553,-34.95161
3768,-8.052553,-34.95161
3771,-8.052553,-34.95161
3772,-8.052553,-34.95161
3773,-8.052553,-34.95161
3774,-8.052553,-34.95161
3776,-8.052553,-34.95161
3777,-8.052553,-34.95161
3780,-8.052553,-34.95161
3781,-8.052553,-34.95161
3782,-8.052553,-34.95161
3784,-8.052553,-34.95161
3787,-8.052553,-34.95161
3794,-8.052553,-34.951645
3799,-8.052553,-34.95161
3803,-8.052553,-34.95161
3817,-8.052553,-34.95161
3819,-8.052553,-34.95161
3820,-8.052553,-34.95161
3826,-8.052402,-34.95161
3827,-8.052402,-34.95161
3834,-8.052402,-34.95161
3837,-8.052402,-34.95165
3838,-8.052402,-34.95161
3842,-8.052402,-34.951588
3846,-8.052402,-34.951588
3852,-8.052402,-34.951588
3853,-8.052402,-34.951588
3855,-8.052402,-34.951588
3857,-8.052402,-34.951588
3859,-8.052402,-34.951588
3860,-8.052475,-34.951588
3862,-8.052402,-34.951588
3869,-8.052475,-34.951588
3880,-8.052402,-34.951588
3885,-8.052402,-34.951588
3887,-8.052402,-34.951588
3889,-8.052402,-34.951588
3891,-8.05271,-34.95161
3894,-8.052402,-34.951588
3898,-8.052402,-34.951588
3902,-8.052402,-34.951588
3903,-8.052402,-34.951588
3905,-8.0524,-34.951588
3909,-8.052553,-34.95161
3910,-8.052553,-34.95161
3914,-8.052553,-34.95161
3934,-8.052553,-34.95161
3937,-8.052402,-34.951603
3941,-8.052402,-34.951603
3942,-8.052402,-34.951603
3945,-8.052402,-34.951603
3946,-8.052402,-34.951603
3949,-8.052402,-34.951603
3956,-8.052402,-34.951588
3960,-8.052402,-34.951588
3963,-8.052592,-34.951588
3964,-8.052592,-34.951588
3971,-8.052592,-34.951588
3973,-8.052475,-34.951588
3979,-8.052475,-34.951588
3984,-8.052592,-34.951588
3989,-8.052592,-34.951588
3992,-8.052592,-34.951588
3994,-8.052592,-34.951588
3995,-8.052592,-34.951588
3997,-8.052592,-34.951588
3999,-8.052592,-34.951588
4001,-8.052592,-34.951588
4002,-8.052592,-34.951588
4003,-8.052592,-34.951588
4004,-8.052592,-34.951588
4007,-8.052592,-34.951588
4010,-8.052592,-34.951588
4012,-8.052592,-34.951588
4022,-8.052592,-34.951588
4028,-8.052402,-34.951588
4029,-8.052402,-34.951588
4030,-8.052402,-34.951588
4032,-8.052402,-34.951588
4035,-8.052402,-34.951588
4038,-8.052402,-34.951588
4043,-8.052402,-34.951588
4046,-8.052402,-34.951588
4047,-8.052402,-34.951588
4050,-8.052402,-34.951588
4056,-8.052402,-34.951588
4057,-8.052402,-34.951588
4058,-8.052402,-34.951588
4060,-8.052402,-34.951588
4062,-8.052402,-34.951588
4064,-8.052402,-34.951588
4067,-8.052844,-34.95161
4075,-8.052402,-34.951588
4076,-8.052402,-34.951588
4077,-8.052402,-34.951588
4078,-8.052402,-34.951588
4080,-8.052402,-34.951588
4085,-8.052402,-34.951588
4087,-8.052402,-34.951588
4091,-8.052402,-34.951588
4092,-8.052402,-34.951588
4099,-8.052475,-34.951588
4100,-8.052475,-34.951588
4102,-8.052475,-34.951588
4103,-8.052475,-34.951588
4110,-8.052475,-34.951588
4112,-8.052475,-34.951588
4113,-8.052475,-34.951588
4115,-8.052475,-34.951588
4119,-8.052475,-34.951588
4121,-8.052475,-34.951588
4127,-8.052475,-34.951588
4129,-8.052475,-34.951588
4140,-8.052592,-34.951588
4141,-8.052592,-34.951588
4148,-8.052592,-34.951588
4151,-8.052592,-34.951588
4156,-8.052592,-34.951588
4157,-8.052592,-34.951588
4161,-8.052592,-34.951588
4162,-8.052592,-34.951588
4165,-8.052592,-34.951588
4169,-8.052592,-34.951588
4176,-8.052592,-34.951588
4185,-8.052592,-34.951588
4189,-8.052592,-34.951588
4190,-8.052592,-34.951588
4191,-8.052592,-34.951588
4192,-8.052592,-34.951588
4194,-8.052592,-34.951588
4196,-8.052592,-34.951588
4201,-8.052592,-34.951588
4202,-8.052592,-34.951588
4205,-8.052592,-34.951588
4209,-8.052592,-34.951588
4215,-8.052592,-34.951588
4217,-8.05259,-34.951588
4220,-8.052592,-34.951588
4222,-8.052592,-34.951588
4226,-8.052592,-34.951588
4229,-8.052592,-34.951588
4230,-8.052592,-34.951588
4233,-8.052592,-34.951588
4237,-8.052592,-34.951588
4238,-8.052592,-34.951588
4239,-8.052592,-34.951588
4245,-8.052592,-34.951588
4246,-8.052592,-34.951588
4248,-8.052592,-34.951588
4250,-8.052592,-34.951588
4252,-8.052592,-34.951588
4254,-8.052592,-34.951588
4264,-8.052592,-34.951588
4267,-8.052592,-34.951588
4273,-8.052592,-34.951588
4275,-8.052592,-34.951588
4279,-8.052592,-34.951588
4284,-8.052592,-34.951588
4288,-8.052592,-34.951588
4295,-8.052592,-34.951588
4296,-8.052592,-34.951588
4301,-8.052592,-34.951588
4303,-8.052592,-34.951588
4304,-8.052592,-34.951588
4306,-8.052592,-34.951588
4313,-8.052592,-34.951588
4317,-8.052592,-34.951588
4319,-8.052592,-34.951588
4321,-8.052592,-34.951588
4323,-8.052592,-34.951588
4326,-8.052592,-34.951588
4329,-8.052592,-34.951588
4333,-8.052592,-34.951588
4335,-8.052592,-34.951588
4336,-8.052592,-34.951588
4337,-8.052592,-34.951588
4338,-8.052592,-34.951588
4339,-8.052592,-34.951588
4341,-8.052592,-34.951588
4342,-8.052592,-34.951588
4343,-8.052592,-34.951588
4345,-8.052592,-34.951588
4348,-8.052592,-34.951588
4352,-8.052592,-34.951588
4353,-8.052592,-34.951588
4355,-8.052592,-34.951588
4359,-8.052592,-34.951588
4362,-8.052592,-34.951588
4366,-8.052592,-34.951588
4367,-8.052592,-34.951588
4368,-8.052592,-34.951588
4371,-8.052592,-34.951588
4372,-8.052592,-34.951588
4374,-8.052592,-34.951588
4377,-8.052697,-34.95169
4382,-8.052697,-34.95169
4385,-8.052697,-34.95169
4386,-8.052697,-34.95169
4387,-8.052697,-34.95169
4392,-8.052697,-34.95169
4393,-8.052697,-34.95169
4394,-8.052697,-34.95169
4397,-8.052697,-34.95169
4401,-8.052697,-34.95169
4407,-8.052697,-34.95169
4411,-8.052697,-34.95169
4412,-8.052697,-34.95169
4414,-8.052697,-34.95169
4415,-8.052697,-34.95169
4420,-8.052697,-34.95169
4423,-8.052697,-34.95169
4427,-8.052697,-34.95169
4428,-8.052697,-34.95169
4429,-8.052541,-34.95169
4436,-8.052697,-34.95169
4441,-8.052697,-34.95169
4447,-8.052697,-34.95169
4450,-8.052697,-34.95169
4463,-8.052541,-34.95169
4464,-8.052541,-34.95169
4466,-8.052541,-34.95169
4467,-8.052541,-34.95169
4469,-8.052541,-34.95169
4472,-8.052541,-34.95169
4474,-8.052541,-34.95169
4475,-8.052541,-34.95169
4483,-8.052541,-34.95169
4484,-8.052541,-34.95169
4489,-8.052541,-34.95169
4503,-8.052697,-34.95169
4504,-8.052697,-34.95169
4509,-8.052697,-34.95169
4513,-8.052697,-34.95169
4514,-8.052697,-34.95169
4518,-8.052697,-34.95169
4522,-8.052697,-34.95169
4525,-8.052541,-34.95169
4527,-8.052541,-34.95169
4528,-8.052541,-34.95169
4532,-8.052493,-34.95174
4533,-8.052389,-34.951668
4534,-8.052389,-34.951668
4535,-8.052389,-34.951668
4537,-8.052389,-34.951668
4539,-8.052389,-34.951668
4541,-8.052389,-34.951668
4549,-8.052389,-34.951668
4553,-8.052389,-34.951668
4554,-8.052376,-34.951668
4556,-8.052376,-34.951668
4560,-8.052376,-34.951668
4567,-8.052541,-34.95169
4572,-8.052541,-34.95169
4574,-8.052541,-34.95169
4575,-8.052541,-34.95169
4580,-8.052376,-34.951668
4582,-8.052541,-34.95169
4584,-8.052541,-34.95169
4586,-8.052697,-34.95169
4587,-8.052541,-34.95169
4588,-8.052541,-34.95169
4593,-8.052697,-34.95169
4597,-8.052697,-34.95169
4602,-8.052697,-34.95169
4604,-8.052697,-34.95169
4606,-8.052697,-34.95169
4608,-8.052697,-34.95169
4609,-8.052697,-34.95169
4610,-8.052697,-34.95169
4613,-8.052697,-34.95169
4617,-8.052697,-34.95169
4618,-8.052697,-34.95169
4622,-8.052541,-34.95169
4623,-8.052541,-34.95169
4626,-8.052541,-34.95169
4629,-8.052541,-34.95169
4630,-8.052541,-34.95169
4634,-8.052541,-34.95169
4635,-8.052541,-34.95169
4638,-8.052541,-34.95169
4639,-8.052541,-34.95169
4640,-8.052541,-34.95169
4645,-8.052541,-34.95169
4649,-8.052541,-34.95169
4651,-8.052541,-34.95169
4657,-8.052389,-34.95169
4671,-8.052389,-34.95169
4680,-8.052456,-34.95163
4681,-8.052456,-34.95163
4682,-8.052456,-34.95163
4693,-8.052573,-34.95163
4695,-8.052573,-34.95163
4696,-8.052573,-34.95163
4700,-8.052573,-34.95163
4701,-8.052573,-34.95163
4704,-8.052573,-34.95163
4706,-8.052573,-34.95163
4707,-8.052573,-34.95163
4708,-8.052573,-34.95163
4709,-8.052573,-34.95163
4710,-8.052573,-34.95163
4715,-8.052573,-34.95163
4730,-8.052573,-34.95163
4731,-8.052573,-34.95163
4734,-8.052573,-34.95163
4738,-8.052573,-34.95163
4740,-8.052571,-34.95163
4747,-8.052573,-34.95163
4750,-8.052573,-34.95163
4751,-8.052573,-34.95163
4755,-8.052573,-34.95163
4756,-8.052573,-34.95163
4759,-8.052573,-34.95163
4765,-8.052573,-34.95163
4766,-8.052573,-34.95163
4770,-8.052573,-34.95163
4773,-8.052573,-34.95163
4775,-8.052573,-34.95163
4779,-8.052573,-34.95163
4782,-8.052573,-34.95163
4786,-8.052573,-34.95163
4793,-8.052573,-34.95163
4794,-8.052573,-34.95163
4797,-8.052573,-34.95163
4801,-8.052573,-34.95163
4802,-8.052573,-34.95163
4803,-8.052573,-34.95163
4807,-8.052573,-34.95163
4812,-8.052573,-34.95163
4813,-8.052573,-34.95163
4816,-8.052573,-34.95163
4822,-8.052573,-34.95163
4826,-8.052573,-34.95163
4827,-8.052573,-34.95163
4828,-8.052573,-34.95163
4830,-8.052573,-34.95163
4833,-8.052573,-34.95163
4834,-8.052573,-34.95163
4836,-8.052573,-34.95163
4838,-8.052573,-34.95163
4842,-8.052573,-34.95163
4843,-8.052573,-34.95163
4844,-8.052573,-34.95163
4845,-8.052573,-34.95163
4848,-8.052573,-34.95163
4861,-8.052573,-34.95163
4864,-8.052573,-34.95163
4867,-8.052573,-34.95163
4868,-8.052573,-34.95163
4872,-8.052573,-34.95163
4880,-8.052573,-34.95163
4881,-8.052573,-34.95163
4890,-8.052573,-34.95163
4894,-8.052573,-34.95163
4898,-8.052573,-34.95163
4899,-8.052573,-34.95163
4900,-8.052573,-34.95163
4901,-8.052573,-34.95163
4902,-8.052573,-34.95163
4905,-8.052573,-34.95163
4907,-8.052573,-34.95163
4908,-8.052573,-34.95163
4913,-8.052573,-34.95163
4914,-8.052573,-34.95163
4921,-8.052573,-34.95163
4923,-8.052573,-34.95163
4924,-8.052573,-34.95163
4925,-8.052573,-34.95163
4929,-8.052573,-34.95163
4932,-8.052573,-34.95163
4934,-8.052573,-34.95163
4949,-8.052573,-34.95163
4950,-8.052573,-34.95163
4952,-8.052573,-34.95163
4961,-8.052573,-34.95163
4963,-8.052573,-34.95163
4977,-8.052573,-34.95163
4981,-8.052573,-34.95163
4982,-8.052573,-34.95163
4983,-8.052573,-34.95163
4988,-8.052573,-34.95163
4989,-8.052573,-34.95163
4993,-8.052573,-34.95163
4995,-8.052573,-34.95163
4996,-8.052573,-34.95163
5011,-8.052573,-34.95163
5012,-8.052573,-34.95163
5013,-8.052573,-34.95163
5015,-8.052573,-34.95163
5019,-8.052573,-34.951576
5021,-8.052573,-34.951576
5022,-8.052573,-34.951576
5023,-8.052573,-34.951576
5026,-8.052573,-34.951576
5027,-8.052573,-34.951576
5028,-8.052573,-34.951576
5030,-8.052573,-34.951576
5032,-8.052573,-34.95163
5033,-8.052573,-34.95163
5034,-8.052573,-34.95163
5035,-8.052573,-34.95163
5040,-8.052573,-34.95163
5048,-8.052573,-34.95163
5053,-8.052573,-34.95163
5058,-8.052573,-34.95163
5060,-8.052573,-34.95163
5064,-8.052573,-34.95163
5065,-8.052573,-34.95163
5067,-8.052573,-34.95163
5071,-8.052782,-34.95161
5074,-8.052782,-34.95161
5076,-8.052782,-34.95161
5082,-8.052782,-34.95161
5092,-8.052782,-34.95161
5095,-8.052782,-34.95161
5096,-8.052782,-34.95161
5098,-8.052782,-34.95161
5111,-8.052782,-34.95161
5112,-8.052782,-34.95161
5114,-8.052782,-34.95161
5120,-8.052782,-34.95161
5135,-8.052782,-34.95161
5137,-8.052782,-34.95161
5140,-8.052782,-34.95161
5143,-8.052782,-34.95161
5144,-8.052782,-34.95161
5145,-8.052782,-34.95161
5146,-8.052782,-34.95161
5152,-8.052782,-34.95161
5155,-8.052782,-34.95161
5156,-8.052782,-34.95161
5157,-8.052782,-34.95161
5162,-8.052782,-34.95161
5164,-8.052782,-34.95161
5167,-8.052782,-34.95161
5171,-8.052782,-34.95161
5180,-8.052782,-34.95161
5183,-8.052782,-34.95161
5186,-8.052782,-34.95161
5192,-8.052782,-34.95161
5193,-8.052782,-34.95161
5197,-8.052782,-34.95161
5205,-8.052782,-34.95161
5206,-8.052782,-34.95161
5211,-8.052782,-34.95161
5213,-8.052782,-34.95161
5214,-8.052782,-34.95161
5215,-8.052782,-34.95161
5216,-8.052782,-34.951653
5217,-8.052782,-34.951653
5221,-8.052782,-34.951653
5224,-8.052782,-34.951653
5226,-8.052782,-34.951653
5228,-8.052782,-34.951653
5229,-8.052782,-34.951653
5234,-8.052782,-34.951653
5244,-8.052782,-34.951637
5245,-8.052782,-34.951637
5246,-8.052782,-34.951637
5247,-8.052782,-34.951637
5254,-8.052782,-34.951637
5257,-8.052782,-34.951637
5262,-8.052782,-34.951637
5264,-8.052782,-34.951637
5266,-8.052782,-34.951637
5271,-8.052782,-34.951637
5274,-8.052782,-34.951637
5277,-8.052782,-34.951637
5278,-8.052782,-34.951637
5281,-8.052782,-34.951637
5282,-8.052782,-34.951637
5283,-8.052782,-34.951637
5284,-8.052782,-34.951637
5288,-8.052782,-34.95161
5289,-8.052782,-34.95161
5290,-8.052782,-34.95161
5292,-8.052782,-34.95161
5296,-8.052782,-34.95161
5300,-8.052782,-34.95161
5303,-8.052782,-34.95161
5306,-8.052782,-34.95161
5307,-8.052782,-34.95161
5308,-8.052782,-34.95161
5312,-8.052782,-34.95161
5314,-8.052782,-34.95161
5318,-8.052782,-34.95161
5321,-8.052782,-34.95161
5323,-8.052782,-34.95161
5324,-8.052782,-34.95161
5328,-8.052782,-34.95161
5336,-8.052782,-34.95161
5338,-8.052782,-34.95161
5339,-8.052782,-34.95161
5340,-8.052782,-34.95161
5349,-8.052782,-34.95161
5350,-8.052782,-34.95161
5353,-8.052782,-34.95161
5354,-8.052782,-34.95161
5357,-8.052782,-34.951603
5358,-8.052782,-34.951603
5360,-8.052578,-34.95168
5361,-8.052782,-34.951603
5362,-8.052782,-34.951603
5364,-8.052782,-34.951603
5365,-8.052782,-34.951603
5368,-8.052782,-34.951637
5371,-8.052782,-34.951637
5375,-8.052782,-34.951637
5377,-8.052782,-34.951637
5378,-8.052782,-34.951637
5379,-8.052782,-34.951637
5381,-8.052782,-34.951637
5384,-8.052782,-34.951637
5386,-8.052782,-34.951637
5388,-8.052782,-34.951637
5389,-8.052782,-34.9516
5391,-8.052782,-34.951637
5396,-8.052782,-34.951637
5399,-8.052782,-34.951637
5400,-8.052782,-34.951637
5402,-8.052782,-34.951614
5404,-8.052782,-34.951637
5405,-8.052782,-34.951637
5407,-8.052782,-34.951637
5414,-8.052782,-34.951637
5417,-8.052626,-34.951637
5418,-8.052626,-34.951637
5419,-8.052626,-34.9516
5425,-8.052782,-34.951637
5426,-8.052782,-34.951637
5427,-8.052782,-34.9516
5430,-8.052782,-34.951637
5431,-8.052782,-34.951637
5434,-8.052782,-34.9516
5436,-8.052782,-34.9516
5437,-8.052782,-34.9516
5447,-8.052626,-34.9516
5457,-8.052626,-34.951637
5458,-8.052626,-34.951637
5459,-8.052626,-34.951637
5460,-8.052626,-34.951637
5464,-8.052626,-34.951637
5465,-8.052626,-34.951637
5471,-8.052626,-34.95161
5473,-8.052626,-34.95161
5478,-8.052626,-34.95161
5479,-8.052626,-34.95161
5484,-8.052782,-34.95161
5487,-8.052626,-34.95161
5489,-8.052626,-34.95161
5492,-8.052626,-34.95161
5493,-8.052626,-34.95161
5496,-8.052626,-34.95161
5500,-8.052626,-34.95161
5502,-8.052626,-34.95161
5506,-8.052578,-34.951683
5508,-8.052626,-34.95161
5529,-8.052474,-34.951637
5531,-8.052474,-34.951637
5537,-8.052474,-34.951637
5538,-8.052474,-34.951637
5544,-8.052474,-34.951637
5547,-8.052474,-34.9516
5551,-8.052474,-34.951637
5556,-8.052474,-34.9516
5558,-8.052474,-34.951576
5559,-8.052474,-34.951576
5564,-8.052474,-34.951576
5566,-8.052474,-34.951576
5573,-8.052474,-34.951576
5576,-8.052474,-34.9516
5579,-8.052474,-34.951576
5580,-8.052474,-34.951576
5581,-8.052474,-34.951576
5583,-8.052474,-34.951576
5587,-8.052474,-34.951576
5609,-8.052541,-34.951576
5610,-8.052541,-34.951576
5612,-8.052541,-34.951576
5613,-8.052541,-34.951576
5614,-8.052461,-34.951614
5615,-8.052461,-34.951614
5616,-8.052461,-34.951614
5623,-8.052461,-34.951614
5628,-8.052578,-34.951683
5634,-8.052578,-34.95168
5635,-8.052578,-34.951683
5640,-8.052578,-34.951687
5641,-8.052578,-34.951687
5642,-8.052578,-34.951687
5646,-8.052578,-34.951687
5649,-8.052578,-34.951687
5651,-8.052578,-34.951687
5652,-8.052578,-34.951687
5662,-8.052578,-34.951687
5663,-8.052578,-34.951687
5664,-8.052578,-34.951687
5666,-8.052578,-34.951687
5676,-8.052578,-34.951687
5679,-8.052578,-34.951687
5694,-8.052461,-34.951614
5700,-8.052461,-34.951614
5708,-8.052461,-34.951614
5711,-8.052461,-34.951614
5714,-8.052461,-34.951614
5722,-8.052578,-34.951614
5727,-8.052578,-34.951614
5728,-8.052578,-34.951668
5730,-8.052578,-34.951614
5731,-8.052578,-34.951614
5733,-8.052578,-34.951614
5735,-8.052578,-34.951614
5736,-8.052578,-34.951614
5737,-8.052578,-34.951614
5739,-8.052578,-34.951614
5746,-8.052658,-34.951576
5754,-8.052658,-34.951576
5758,-8.052658,-34.951576
5763,-8.052658,-34.951576
5768,-8.052658,-34.951576
5769,-8.052658,-34.951576
5770,-8.052658,-34.951576
5780,-8.052658,-34.951576
5786,-8.052658,-34.951576
5787,-8.052658,-34.951576
5792,-8.052658,-34.951576
5794,-8.052658,-34.951576
5798,-8.052541,-34.951576
5807,-8.052658,-34.951576
5815,-8.052658,-34.951576
5816,-8.052658,-34.951576
5819,-8.052658,-34.951576
5821,-8.052658,-34.951576
5822,-8.052658,-34.951576
5828,-8.052658,-34.951576
5829,-8.052658,-34.951576
5830,-8.052658,-34.951576
5837,-8.052658,-34.951576
5838,-8.052658,-34.951576
5843,-8.052658,-34.951576
5847,-8.052611,-34.951546
5848,-8.052611,-34.951546
5852,-8.052611,-34.951546
5853,-8.052611,-34.951546
5856,-8.052611,-34.951546
5857,-8.052611,-34.951546
5858,-8.052611,-34.951546
5862,-8.052611,-34.951546
5863,-8.052611,-34.951546
5866,-8.052611,-34.951546
5868,-8.052611,-34.951546
5872,-8.052611,-34.95158
5873,-8.052611,-34.95158
5874,-8.052611,-34.95158
5876,-8.052611,-34.95158
5884,-8.052611,-34.95158
5885,-8.052611,-34.95158
5894,-8.052611,-34.95158
5898,-8.052611,-34.95158
5899,-8.052611,-34.95158
5900,-8.052611,-34.95158
5903,-8.052611,-34.95158
5908,-8.052611,-34.95158
5912,-8.052611,-34.95158
5927,-8.052611,-34.951546
5930,-8.052611,-34.951546
5931,-8.052611,-34.951546
5933,-8.052611,-34.951546
5936,-8.052611,-34.951546
5937,-8.052611,-34.951546
5938,-8.052611,-34.951546
5939,-8.052611,-34.951546
5945,-8.052611,-34.951546
5952,-8.052611,-34.951546
5953,-8.052611,-34.951546
5957,-8.052611,-34.951546
5960,-8.052611,-34.951546
5961,-8.052611,-34.951546
5963,-8.052611,-34.951546
5965,-8.052611,-34.951546
5969,-8.052611,-34.951546
5972,-8.052611,-34.951546
5974,-8.052611,-34.951546
5979,-8.052611,-34.951546
5981,-8.052611,-34.951546
5982,-8.052611,-34.951546
5991,-8.052611,-34.951546
5992,-8.052611,-34.951546
5993,-8.052611,-34.951546
5994,-8.052611,-34.951546
5998,-8.052611,-34.951546
6004,-8.052611,-34.951546
6005,-8.052611,-34.951546
6008,-8.052611,-34.951546
6010,-8.052611,-34.951546
6014,-8.052611,-34.951546
6017,-8.052611,-34.951546
6025,-8.052611,-34.951546
6027,-8.052611,-34.951546
6029,-8.052611,-34.951546
6032,-8.052611,-34.951546
6033,-8.052611,-34.951546
6037,-8.052611,-34.951546
6039,-8.052611,-34.951546
6043,-8.052611,-34.951546
6051,-8.052611,-34.951546
6053,-8.052611,-34.951546
6054,-8.052611,-34.951546
6056,-8.052611,-34.951546
6061,-8.052613,-34.951546
6062,-8.052613,-34.951546
6064,-8.052613,-34.951546
6066,-8.052613,-34.951546
6072,-8.052613,-34.951546
6073,-8.052613,-34.951546
6076,-8.052613,-34.951546
6080,-8.052613,-34.951546
6085,-8.052613,-34.951546
6088,-8.052613,-34.951546
6100,-8.052613,-34.951546
6101,-8.052613,-34.951546
6108,-8.052613,-34.951546
6111,-8.052613,-34.951546
6113,-8.052613,-34.951546
6119,-8.052613,-34.951546
6123,-8.052613,-34.951546
6128,-8.052613,-34.951546
6134,-8.052613,-34.951546
6137,-8.052613,-34.951546
6146,-8.052613,-34.951546
6147,-8.052613,-34.951546
6148,-8.052613,-34.951546
6151,-8.052613,-34.951546
6153,-8.052613,-34.951546
6156,-8.052613,-34.951546
6160,-8.052613,-34.951546
6161,-8.052613,-34.951546
6169,-8.052613,-34.951546
6176,-8.052613,-34.951546
6178,-8.052613,-34.951546
