ponto_id,lat_pred,lon_pred
2227,-8.051682939958642,-34.94949585921329
2228,-8.051682939958642,-34.94949585921329
2231,-8.051682939958642,-34.94949585921329
2232,-8.051682939958642,-34.94949585921329
2233,-8.051682939958642,-34.94949585921329
2234,-8.051682939958642,-34.94949585921329
2239,-8.051682939958642,-34.94949585921329
2245,-8.051682939958642,-34.94949585921329
2246,-8.051682939958642,-34.94949585921329
2248,-8.051682939958642,-34.94949585921329
2249,-8.051682939958642,-34.94949585921329
2251,-8.051682939958642,-34.94949585921329
2252,-8.051682939958642,-34.94949585921329
2254,-8.051682939958642,-34.94949585921329
2260,-8.051682939958642,-34.94949585921329
2268,-8.051682939958642,-34.94949585921329
2270,-8.051682939958642,-34.94949585921329
2272,-8.051682939958642,-34.94949585921329
2273,-8.051682939958642,-34.94949585921329
2275,-8.051682939958642,-34.94949585921329
2276,-8.051682939958642,-34.94949585921329
2286,-8.051682939958642,-34.94949585921329
2287,-8.051682939958642,-34.94949585921329
2288,-8.051682939958642,-34.94949585921329
2291,-8.051682939958642,-34.94949585921329
2299,-8.051682939958642,-34.94949585921329
2301,-8.051682939958642,-34.94949585921329
2302,-8.051682939958642,-34.94949585921329
2303,-8.051682939958642,-34.94949585921329
2304,-8.051682939958642,-34.94949585921329
2310,-8.051682939958642,-34.94949585921329
2312,-8.051682939958642,-34.94949585921329
2316,-8.051682939958642,-34.94949585921329
2319,-8.051682939958642,-34.94949585921329
2321,-8.051682939958642,-34.94949585921329
2328,-8.051682939958642,-34.94949585921329
2335,-8.051682939958642,-34.94949585921329
2337,-8.051682939958642,-34.94949585921329
2344,-8.051682939958642,-34.94949585921329
2348,-8.051682939958642,-34.94949585921329
2351,-8.051682939958642,-34.94949585921329
2354,-8.051682939958642,-34.94949585921329
2358,-8.051682939958642,-34.94949585921329
2362,-8.051944720496932,-34.94912799171848
2373,-8.051944720496932,-34.94912799171848
2375,-8.051944720496932,-34.94912799171848
2377,-8.051944720496932,-34.94912799171848
2388,-8.051944720496932,-34.94912799171848
2389,-8.051944720496932,-34.94912799171848
2392,-8.051944720496932,-34.94912799171848
2399,-8.051944720496932,-34.94912799171848
2404,-8.051944720496932,-34.94912799171848
2407,-8.051944720496932,-34.94912799171848
2412,-8.051944720496932,-34.94912799171848
2413,-8.051944720496932,-34.94912799171848
2417,-8.051944720496932,-34.94912799171848
2420,-8.051944720496932,-34.94912799171848
2423,-8.051944720496932,-34.94912799171848
2436,-8.051944720496932,-34.94912799171848
2439,-8.051944720496932,-34.94912799171848
2441,-8.051944720496932,-34.94912799171848
2446,-8.051944720496932,-34.94912799171848
2447,-8.051944720496932,-34.94912799171848
2453,-8.051944720496932,-34.94912799171848
2455,-8.051944720496932,-34.94912799171848
2456,-8.051944720496932,-34.94912799171848
2458,-8.051944720496932,-34.94912799171848
2464,-8.051944720496932,-34.94912799171848
2465,-8.051944720496932,-34.94912799171848
2470,-8.051944720496932,-34.94912799171848
2471,-8.051944720496932,-34.94912799171848
2473,-8.051944720496932,-34.94912799171848
2478,-8.051944720496932,-34.94912799171848
2483,-8.051944720496932,-34.94912799171848
2484,-8.051944720496932,-34.94912799171848
2485,-8.051944720496932,-34.94912799171848
2492,-8.051944720496932,-34.94912799171848
2498,-8.051944720496932,-34.94912799171848
2510,-8.051944720496932,-34.94912799171848
2513,-8.051944720496932,-34.94912799171848
2515,-8.051944720496932,-34.94912799171848
2516,-8.051944720496932,-34.94912799171848
2517,-8.051944720496932,-34.94912799171848
2519,-8.051944720496932,-34.94912799171848
2522,-8.051944720496932,-34.94912799171848
2523,-8.051944720496932,-34.94912799171848
2526,-8.051944720496932,-34.94912799171848
2531,-8.051944720496932,-34.94912799171848
2533,-8.051944720496932,-34.94912799171848
2534,-8.051944720496932,-34.94912799171848
2540,-8.051944720496932,-34.94912799171848
2542,-8.051944720496932,-34.94912799171848
2543,-8.051944720496932,-34.94912799171848
2554,-8.051944720496932,-34.94912799171848
2569,-8.051944720496932,-34.94912799171848
2571,-8.051944720496932,-34.94912799171848
2574,-8.051944720496932,-34.94912799171848
2576,-8.051944720496932,-34.94912799171848
2586,-8.051944720496932,-34.94912799171848
2588,-8.051944720496932,-34.94912799171848
2592,-8.051944720496932,-34.94912799171848
2602,-8.051944720496932,-34.94912799171848
2603,-8.051944720496932,-34.94912799171848
2605,-8.051944720496932,-34.94912799171848
2609,-8.051944720496932,-34.94912799171848
2611,-8.051944720496932,-34.94912799171848
2614,-8.051944720496932,-34.94912799171848
2615,-8.051944720496932,-34.94912799171848
2619,-8.051944720496932,-34.94912799171848
2620,-8.051944720496932,-34.94912799171848
2627,-8.0519447619048,-34.949126521739174
2628,-8.0519447619048,-34.949126521739174
2638,-8.0519447619048,-34.949126521739174
2648,-8.0519447619048,-34.949126521739174
2650,-8.0519447619048,-34.949126521739174
2651,-8.0519447619048,-34.949126521739174
2663,-8.0519447619048,-34.949126521739174
2664,-8.0519447619048,-34.949126521739174
2673,-8.051944720496932,-34.94912799171848
2678,-8.051944720496932,-34.94912799171848
2680,-8.051944720496932,-34.94912799171848
2682,-8.051944720496932,-34.94912799171848
2683,-8.051944720496932,-34.94912799171848
2684,-8.051944720496932,-34.94912799171848
2685,-8.051944720496932,-34.94912799171848
2688,-8.051944720496932,-34.94912799171848
2689,-8.051944720496932,-34.94912799171848
2691,-8.051944720496932,-34.94912799171848
2692,-8.051944720496932,-34.94912799171848
2697,-8.051944720496932,-34.94912799171848
2698,-8.051944720496932,-34.94912799171848
2701,-8.051944720496932,-34.94912799171848
2707,-8.051944720496932,-34.94912799171848
2715,-8.051944720496932,-34.94912799171848
2718,-8.051944720496932,-34.94912799171848
2724,-8.051944720496932,-34.94912799171848
2726,-8.051944720496932,-34.94912799171848
2729,-8.051944720496932,-34.94912799171848
2737,-8.051944720496932,-34.94912799171848
2742,-8.051944658385132,-34.949124927536275
2748,-8.051944720496932,-34.94912799171848
2750,-8.051944720496932,-34.94912799171848
2751,-8.051944720496932,-34.94912799171848
2753,-8.051944720496932,-34.94912799171848
2754,-8.0519447619048,-34.949126521739174
2755,-8.0519447619048,-34.949126521739174
2758,-8.0519447619048,-34.949126521739174
2759,-8.0519447619048,-34.949126521739174
2760,-8.0519447619048,-34.949126521739174
2762,-8.0519447619048,-34.949126521739174
2766,-8.0519447619048,-34.949126521739174
2769,-8.0519447619048,-34.949126521739174
2770,-8.0519447619048,-34.949126521739174
2771,-8.0519447619048,-34.949126521739174
2777,-8.051944720496932,-34.94912799171848
2794,-8.051944720496932,-34.94912799171848
2802,-8.051944720496932,-34.94912799171848
2807,-8.051944720496932,-34.94912799171848
2816,-8.051944720496932,-34.94912799171848
2818,-8.051944720496932,-34.94912799171848
2820,-8.051944720496932,-34.94912799171848
2825,-8.051944720496932,-34.94912799171848
2826,-8.051944720496932,-34.94912799171848
2833,-8.051944720496932,-34.94912799171848
2835,-8.051944720496932,-34.94912799171848
2840,-8.051944720496932,-34.94912799171848
2846,-8.051944720496932,-34.94912799171848
2848,-8.051944720496932,-34.94912799171848
2855,-8.051944720496932,-34.94912799171848
2858,-8.051944720496932,-34.94912799171848
2859,-8.051944720496932,-34.94912799171848
2862,-8.0519447619048,-34.949126521739174
2864,-8.0519447619048,-34.949126521739174
2865,-8.0519447619048,-34.949126521739174
2867,-8.0519447619048,-34.949126521739174
2868,-8.0519447619048,-34.949126521739174
2870,-8.0519447619048,-34.949126521739174
2874,-8.0519447619048,-34.949126521739174
2876,-8.051939730848902,-34.94912648033129
2880,-8.0519447619048,-34.949126521739174
2882,-8.0519447619048,-34.949126521739174
2883,-8.0519447619048,-34.949126521739174
2884,-8.0519447619048,-34.949126521739174
2885,-8.0519447619048,-34.949126521739174
2886,-8.0519447619048,-34.949126521739174
2894,-8.0519447619048,-34.949126521739174
2903,-8.0519447619048,-34.949126521739174
2905,-8.0519447619048,-34.949126521739174
2906,-8.0519447619048,-34.949126521739174
2907,-8.0519447619048,-34.949126521739174
2908,-8.0519447619048,-34.949126521739174
2910,-8.0519447619048,-34.949126521739174
2913,-8.0519447619048,-34.949126521739174
2922,-8.0519447619048,-34.949126521739174
2926,-8.0519447619048,-34.949126521739174
2927,-8.0519447619048,-34.949126521739174
2930,-8.0519447619048,-34.949126521739174
2932,-8.0519447619048,-34.949126521739174
2935,-8.051944720496932,-34.94912799171848
2943,-8.051944720496932,-34.94912799171848
2945,-8.051944720496932,-34.94912799171848
2948,-8.051944720496932,-34.94912799171848
2954,-8.051944720496932,-34.94912799171848
2955,-8.051944720496932,-34.94912799171848
2956,-8.051944720496932,-34.94912799171848
2957,-8.051944720496932,-34.94912799171848
2960,-8.051944720496932,-34.94912799171848
2963,-8.051944720496932,-34.94912799171848
2968,-8.051944720496932,-34.94912799171848
2970,-8.051944720496932,-34.94912799171848
2973,-8.051944720496932,-34.94912799171848
2982,-8.051944720496932,-34.94912799171848
2991,-8.051944720496932,-34.94912799171848
2995,-8.051944720496932,-34.94912799171848
2997,-8.051944720496932,-34.94912799171848
3000,-8.051944720496932,-34.94912799171848
3001,-8.051944720496932,-34.94912799171848
3002,-8.051944720496932,-34.94912799171848
3006,-8.051944720496932,-34.94912799171848
3007,-8.051944720496932,-34.94912799171848
3011,-8.051944720496932,-34.94912799171848
3014,-8.051944720496932,-34.94912799171848
3016,-8.051944720496932,-34.94912799171848
3017,-8.051944720496932,-34.94912799171848
3018,-8.051944720496932,-34.94912799171848
3019,-8.051944720496932,-34.94912799171848
3021,-8.051944720496932,-34.94912799171848
3023,-8.051944720496932,-34.94912799171848
3024,-8.051944720496932,-34.94912799171848
3025,-8.051897805383062,-34.94910383022769
3026,-8.051897805383062,-34.94910383022769
3027,-8.051897805383062,-34.94910383022769
3031,-8.051897805383062,-34.94910383022769
3032,-8.051897805383062,-34.94910383022769
3033,-8.051897805383062,-34.94910383022769
3035,-8.051897805383062,-34.94910383022769
3037,-8.051901283643932,-34.94910026915109
3038,-8.051897805383062,-34.94910383022769
3043,-8.051887701863393,-34.949115569358135
3044,-8.051839792960699,-34.94916573498958
3045,-8.051897805383062,-34.94910383022769
3047,-8.051897805383062,-34.94910383022769
3050,-8.051897805383062,-34.94910383022769
3053,-8.051860579710182,-34.94911310558998
3055,-8.051860579710182,-34.94911310558998
3057,-8.051860579710182,-34.94911310558998
3058,-8.051887701863393,-34.949115569358135
3059,-8.051887701863393,-34.949115569358135
3060,-8.051839792960699,-34.94916573498958
3063,-8.051792670807489,-34.949321987577626
3064,-8.051792670807489,-34.949321987577626
3065,-8.051792670807489,-34.949321987577626
3070,-8.051792670807489,-34.949321987577626
3071,-8.051792670807489,-34.949321987577626
3077,-8.051792670807489,-34.949321987577626
3078,-8.051897805383062,-34.94910383022769
3079,-8.051792670807489,-34.949321987577626
3080,-8.051792670807489,-34.949321987577626
3082,-8.051792670807489,-34.949321987577626
3085,-8.051792670807489,-34.949321987577626
3090,-8.05179190476194,-34.94932213250516
3091,-8.05179190476194,-34.94932213250516
3094,-8.05179190476194,-34.94932213250516
3095,-8.05179190476194,-34.94932213250516
3100,-8.05179190476194,-34.94932213250516
3101,-8.05179190476194,-34.94932213250516
3105,-8.051859565217427,-34.94911788819868
3107,-8.051897805383062,-34.94910383022769
3111,-8.051897805383062,-34.94910383022769
3114,-8.051887701863393,-34.949115569358135
3118,-8.051897805383062,-34.94910383022769
3122,-8.051897805383062,-34.94910383022769
3123,-8.051897805383062,-34.94910383022769
3125,-8.051887701863393,-34.949115569358135
3127,-8.051887701863393,-34.949115569358135
3128,-8.051887701863393,-34.949115569358135
3130,-8.051887701863393,-34.949115569358135
3131,-8.051860579710182,-34.94911310558998
3133,-8.051887701863393,-34.949115569358135
3142,-8.051887701863393,-34.949115569358135
3143,-8.051887701863393,-34.949115569358135
3145,-8.051887701863393,-34.949115569358135
3146,-8.051887701863393,-34.949115569358135
3149,-8.051887701863393,-34.949115569358135
3151,-8.051897805383062,-34.94910383022769
3153,-8.051897805383062,-34.94910383022769
3154,-8.051897805383062,-34.94910383022769
3165,-8.051887701863393,-34.949115569358135
3172,-8.05179190476194,-34.94932213250516
3181,-8.05179190476194,-34.94932213250516
3184,-8.05179190476194,-34.94932213250516
3185,-8.05179190476194,-34.94932213250516
3187,-8.051897805383062,-34.94910383022769
3194,-8.05179190476194,-34.94932213250516
3202,-8.05179190476194,-34.94932213250516
3204,-8.051681718426549,-34.949485155279525
3205,-8.05179190476194,-34.94932213250516
3206,-8.051682939958642,-34.94949585921329
3207,-8.051897805383062,-34.94910383022769
3208,-8.05179190476194,-34.94932213250516
3209,-8.05179190476194,-34.94932213250516
3210,-8.05179190476194,-34.94932213250516
3231,-8.051681697722614,-34.94948587991721
3233,-8.051681697722614,-34.94948587991721
3238,-8.051681718426549,-34.949487060041434
3244,-8.051681718426549,-34.949487060041434
3245,-8.051681718426549,-34.949487060041434
3251,-8.051681718426549,-34.949487060041434
3257,-8.051681718426549,-34.949487060041434
3263,-8.051682939958642,-34.94949585921329
3265,-8.051682939958642,-34.94949585921329
3269,-8.051682939958642,-34.94949585921329
3279,-8.051681697722614,-34.94948587991721
3281,-8.051681697722614,-34.94948587991721
3282,-8.051681697722614,-34.94948587991721
3283,-8.051681697722614,-34.94948587991721
3284,-8.051681697722614,-34.94948587991721
3290,-8.051784430641858,-34.94934209109731
3295,-8.051784430641858,-34.94934209109731
3297,-8.051784430641858,-34.94934209109731
3298,-8.05179190476194,-34.94932213250516
3299,-8.051784430641858,-34.94934209109731
3305,-8.051784430641858,-34.94934209109731
3307,-8.051784430641858,-34.94934209109731
3309,-8.051681697722614,-34.94948587991721
3312,-8.051784430641858,-34.94934209109731
3314,-8.051784430641858,-34.94934209109731
3316,-8.051784430641858,-34.94934209109731
3319,-8.051784430641858,-34.94934209109731
3320,-8.051784430641858,-34.94934209109731
3325,-8.051784430641858,-34.94934209109731
3328,-8.051792670807489,-34.949321987577626
3329,-8.051792670807489,-34.949321987577626
3333,-8.051859565217427,-34.94911788819868
3334,-8.051792670807489,-34.949321987577626
3337,-8.051792670807489,-34.949321987577626
3344,-8.051792670807489,-34.949321987577626
3350,-8.051792670807489,-34.949321987577626
3353,-8.051792670807489,-34.949321987577626
3355,-8.051792670807489,-34.949321987577626
3375,-8.051682939958642,-34.94949585921329
3378,-8.051682939958642,-34.94949585921329
3379,-8.051682939958642,-34.94949585921329
3381,-8.051682939958642,-34.94949585921329
3383,-8.051682939958642,-34.94949585921329
3387,-8.051682939958642,-34.94949585921329
3392,-8.051682939958642,-34.94949585921329
3393,-8.051682939958642,-34.94949585921329
3396,-8.051682939958642,-34.94949585921329
3400,-8.051682939958642,-34.94949585921329
3401,-8.051682939958642,-34.94949585921329
3405,-8.051682939958642,-34.94949585921329
3410,-8.051682939958642,-34.94949585921329
3412,-8.051682939958642,-34.94949585921329
3413,-8.051682939958642,-34.94949585921329
3418,-8.051682939958642,-34.94949585921329
3422,-8.051682939958642,-34.94949585921329
3424,-8.051682939958642,-34.94949585921329
3428,-8.051682939958642,-34.94949585921329
3433,-8.051682939958642,-34.94949585921329
3434,-8.051682939958642,-34.94949585921329
3437,-8.051682939958642,-34.94949585921329
3438,-8.051682939958642,-34.94949585921329
3443,-8.051682939958642,-34.94949585921329
3448,-8.051682939958642,-34.94949585921329
3455,-8.051682939958642,-34.94949585921329
3457,-8.051682939958642,-34.94949585921329
3458,-8.051682939958642,-34.94949585921329
3459,-8.051682939958642,-34.94949585921329
3460,-8.051682939958642,-34.94949585921329
3463,-8.051682939958642,-34.94949585921329
3464,-8.051682939958642,-34.94949585921329
3465,-8.051682939958642,-34.94949585921329
3467,-8.051682939958642,-34.94949585921329
3469,-8.051682939958642,-34.94949585921329
3470,-8.051682939958642,-34.94949585921329
3473,-8.051682939958642,-34.94949585921329
3481,-8.051682939958642,-34.94949585921329
3482,-8.051682939958642,-34.94949585921329
3495,-8.051682939958642,-34.94949585921329
3497,-8.051682939958642,-34.94949585921329
3501,-8.051682939958642,-34.94949585921329
3502,-8.051682939958642,-34.94949585921329
3509,-8.051682939958642,-34.94949585921329
3518,-8.051682939958642,-34.94949585921329
3526,-8.051682939958642,-34.94949585921329
3527,-8.051682939958642,-34.94949585921329
3528,-8.051682939958642,-34.94949585921329
3529,-8.051682939958642,-34.94949585921329
3532,-8.051682939958642,-34.94949585921329
3533,-8.051682939958642,-34.94949585921329
3534,-8.051682939958642,-34.94949585921329
3535,-8.051682939958642,-34.94949585921329
3538,-8.051682939958642,-34.94949585921329
3541,-8.051682939958642,-34.94949585921329
3542,-8.051682939958642,-34.94949585921329
3543,-8.051682939958642,-34.94949585921329
3548,-8.051682939958642,-34.94949585921329
3550,-8.051682939958642,-34.94949585921329
3555,-8.051682939958642,-34.94949585921329
3566,-8.051682939958642,-34.94949585921329
3570,-8.051682939958642,-34.94949585921329
3574,-8.051682939958642,-34.94949585921329
3577,-8.051682939958642,-34.94949585921329
3578,-8.051682939958642,-34.94949585921329
3582,-8.051682939958642,-34.94949585921329
3592,-8.051682939958642,-34.94949585921329
3593,-8.051682939958642,-34.94949585921329
3597,-8.051682939958642,-34.94949585921329
3601,-8.051682939958642,-34.94949585921329
3605,-8.051682939958642,-34.94949585921329
3608,-8.051682939958642,-34.94949585921329
3609,-8.051682939958642,-34.94949585921329
3614,-8.051682939958642,-34.94949585921329
3615,-8.051682939958642,-34.94949585921329
3617,-8.051682939958642,-34.94949585921329
3621,-8.051682939958642,-34.94949585921329
3624,-8.051682939958642,-34.94949585921329
3625,-8.051682939958642,-34.94949585921329
3639,-8.051682939958642,-34.94949585921329
3643,-8.051682939958642,-34.94949585921329
3647,-8.051897805383062,-34.94910383022769
3649,-8.051897805383062,-34.94910383022769
3651,-8.051897805383062,-34.94910383022769
3653,-8.051897805383062,-34.94910383022769
3656,-8.051897805383062,-34.94910383022769
3661,-8.051897805383062,-34.94910383022769
3662,-8.051897805383062,-34.94910383022769
3666,-8.051897805383062,-34.94910383022769
3677,-8.051897805383062,-34.94910383022769
3685,-8.051897805383062,-34.94910383022769
3686,-8.051897805383062,-34.94910383022769
3688,-8.051897805383062,-34.94910383022769
3689,-8.051897805383062,-34.94910383022769
3692,-8.051897805383062,-34.94910383022769
3693,-8.051897805383062,-34.94910383022769
3698,-8.051897805383062,-34.94910383022769
3703,-8.051897805383062,-34.94910383022769
3704,-8.051897805383062,-34.94910383022769
3706,-8.051897805383062,-34.94910383022769
3707,-8.051897805383062,-34.94910383022769
3708,-8.051897805383062,-34.94910383022769
3710,-8.051897805383062,-34.94910383022769
3717,-8.051897805383062,-34.94910383022769
3720,-8.051897805383062,-34.94910383022769
3721,-8.051897805383062,-34.94910383022769
3723,-8.051897805383062,-34.94910383022769
3739,-8.051897805383062,-34.94910383022769
3742,-8.051897805383062,-34.94910383022769
3745,-8.051897805383062,-34.94910383022769
3746,-8.051897805383062,-34.94910383022769
3749,-8.051897805383062,-34.94910383022769
3753,-8.051897805383062,-34.94910383022769
3755,-8.051897805383062,-34.94910383022769
3767,-8.051897805383062,-34.94910383022769
3768,-8.051897805383062,-34.94910383022769
3771,-8.051897805383062,-34.94910383022769
3772,-8.051897805383062,-34.94910383022769
3773,-8.051897805383062,-34.94910383022769
3774,-8.051897805383062,-34.94910383022769
3776,-8.051897805383062,-34.94910383022769
3777,-8.051897805383062,-34.94910383022769
3780,-8.051897805383062,-34.94910383022769
3781,-8.051897805383062,-34.94910383022769
3782,-8.051897805383062,-34.94910383022769
3784,-8.051897805383062,-34.94910383022769
3787,-8.051897805383062,-34.94910383022769
3794,-8.051897805383062,-34.94910383022769
3799,-8.051897805383062,-34.94910383022769
3803,-8.051897805383062,-34.94910383022769
3817,-8.051897805383062,-34.94910383022769
3819,-8.051897805383062,-34.94910383022769
3820,-8.051897805383062,-34.94910383022769
3826,-8.051859337474157,-34.949125859213176
3827,-8.051859337474157,-34.949125859213176
3834,-8.05179190476194,-34.94932213250516
3837,-8.05179190476194,-34.94932335403726
3838,-8.05179190476194,-34.94932213250516
3842,-8.051784430641858,-34.94934209109731
3846,-8.051784430641858,-34.94934209109731
3852,-8.051792670807489,-34.949321987577626
3853,-8.051681697722614,-34.94948587991721
3855,-8.051792670807489,-34.949321987577626
3857,-8.051792670807489,-34.949321987577626
3859,-8.051792670807489,-34.949321987577626
3860,-8.051681718426549,-34.949487060041434
3862,-8.051792670807489,-34.949321987577626
3869,-8.051681718426549,-34.949487060041434
3880,-8.051784430641858,-34.94934209109731
3885,-8.051784430641858,-34.94934209109731
3887,-8.051784430641858,-34.94934209109731
3889,-8.051784430641858,-34.94934209109731
3891,-8.051897805383062,-34.94910383022769
3894,-8.051784430641858,-34.94934209109731
3898,-8.051784430641858,-34.94934209109731
3902,-8.051784430641858,-34.94934209109731
3903,-8.051784430641858,-34.94934209109731
3905,-8.051784430641858,-34.94934209109731
3909,-8.051860579710182,-34.94911310558998
3910,-8.051860579710182,-34.94911310558998
3914,-8.051860579710182,-34.94911310558998
3934,-8.051859565217427,-34.94911788819868
3937,-8.05179190476194,-34.94932213250516
3941,-8.05179190476194,-34.94932213250516
3942,-8.05179190476194,-34.94932213250516
3945,-8.05179190476194,-34.94932213250516
3946,-8.05179190476194,-34.94932213250516
3949,-8.05179190476194,-34.94932213250516
3956,-8.051784430641858,-34.94934209109731
3960,-8.051784430641858,-34.94934209109731
3963,-8.051682939958642,-34.94949585921329
3964,-8.051682939958642,-34.94949585921329
3971,-8.051682939958642,-34.94949585921329
3973,-8.051681718426549,-34.949485155279525
3979,-8.051681718426549,-34.949485155279525
3984,-8.051682939958642,-34.94949585921329
3989,-8.051682939958642,-34.94949585921329
3992,-8.051682939958642,-34.94949585921329
3994,-8.051682939958642,-34.94949585921329
3995,-8.051682939958642,-34.94949585921329
3997,-8.051682939958642,-34.94949585921329
3999,-8.051682939958642,-34.94949585921329
4001,-8.051682939958642,-34.94949585921329
4002,-8.051682939958642,-34.94949585921329
4003,-8.051682939958642,-34.94949585921329
4004,-8.051682939958642,-34.94949585921329
4007,-8.051682939958642,-34.94949585921329
4010,-8.051682939958642,-34.94949585921329
4012,-8.051682939958642,-34.94949585921329
4022,-8.051682939958642,-34.94949585921329
4028,-8.051681718426549,-34.949485155279525
4029,-8.051681718426549,-34.949485155279525
4030,-8.051681718426549,-34.949485155279525
4032,-8.051681718426549,-34.949485155279525
4035,-8.051681718426549,-34.949485155279525
4038,-8.051681718426549,-34.949485155279525
4043,-8.051681718426549,-34.949485155279525
4046,-8.051681718426549,-34.949485155279525
4047,-8.051681718426549,-34.949485155279525
4050,-8.051681718426549,-34.949485155279525
4056,-8.051681718426549,-34.949485155279525
4057,-8.051681718426549,-34.949485155279525
4058,-8.051681718426549,-34.949485155279525
4060,-8.051681718426549,-34.949485155279525
4062,-8.051681718426549,-34.949485155279525
4064,-8.051681718426549,-34.949485155279525
4067,-8.051901283643932,-34.94910026915109
4075,-8.051792670807489,-34.949321987577626
4076,-8.051792670807489,-34.949321987577626
4077,-8.051792670807489,-34.949321987577626
4078,-8.051792670807489,-34.949321987577626
4080,-8.051792670807489,-34.949321987577626
4085,-8.051792670807489,-34.949321987577626
4087,-8.051792670807489,-34.949321987577626
4091,-8.051792670807489,-34.949321987577626
4092,-8.051792670807489,-34.949321987577626
4099,-8.051682939958642,-34.94949585921329
4100,-8.051682939958642,-34.94949585921329
4102,-8.051682939958642,-34.94949585921329
4103,-8.051682939958642,-34.94949585921329
4110,-8.051682939958642,-34.94949585921329
4112,-8.051682939958642,-34.94949585921329
4113,-8.051682939958642,-34.94949585921329
4115,-8.051682939958642,-34.94949585921329
4119,-8.051682939958642,-34.94949585921329
4121,-8.051682939958642,-34.94949585921329
4127,-8.051682939958642,-34.94949585921329
4129,-8.051682939958642,-34.94949585921329
4140,-8.051682939958642,-34.94949585921329
4141,-8.051682939958642,-34.94949585921329
4148,-8.051682939958642,-34.94949585921329
4151,-8.051682939958642,-34.94949585921329
4156,-8.051682939958642,-34.94949585921329
4157,-8.051682939958642,-34.94949585921329
4161,-8.051682939958642,-34.94949585921329
4162,-8.051682939958642,-34.94949585921329
4165,-8.051682939958642,-34.94949585921329
4169,-8.051682939958642,-34.94949585921329
4176,-8.051682939958642,-34.94949585921329
4185,-8.051682939958642,-34.94949585921329
4189,-8.051682939958642,-34.94949585921329
4190,-8.051682939958642,-34.94949585921329
4191,-8.051682939958642,-34.94949585921329
4192,-8.051682939958642,-34.94949585921329
4194,-8.051682939958642,-34.94949585921329
4196,-8.051682939958642,-34.94949585921329
4201,-8.051682939958642,-34.94949585921329
4202,-8.051682939958642,-34.94949585921329
4205,-8.051682939958642,-34.94949585921329
4209,-8.051682939958642,-34.94949585921329
4215,-8.051682939958642,-34.94949585921329
4217,-8.051682670807503,-34.94949681159424
4220,-8.051682939958642,-34.94949585921329
4222,-8.051682939958642,-34.94949585921329
4226,-8.051682939958642,-34.94949585921329
4229,-8.051682939958642,-34.94949585921329
4230,-8.051682939958642,-34.94949585921329
4233,-8.051682939958642,-34.94949585921329
4237,-8.051682939958642,-34.94949585921329
4238,-8.051682939958642,-34.94949585921329
4239,-8.051682939958642,-34.94949585921329
4245,-8.051682939958642,-34.94949585921329
4246,-8.051682939958642,-34.94949585921329
4248,-8.051682939958642,-34.94949585921329
4250,-8.051682939958642,-34.94949585921329
4252,-8.051682939958642,-34.94949585921329
4254,-8.051682939958642,-34.94949585921329
4264,-8.051682939958642,-34.94949585921329
4267,-8.051682939958642,-34.94949585921329
4273,-8.051682939958642,-34.94949585921329
4275,-8.051682939958642,-34.94949585921329
4279,-8.051682939958642,-34.94949585921329
4284,-8.051682939958642,-34.94949585921329
4288,-8.051682939958642,-34.94949585921329
4295,-8.051682939958642,-34.94949585921329
4296,-8.051682939958642,-34.94949585921329
4301,-8.051682939958642,-34.94949585921329
4303,-8.051682939958642,-34.94949585921329
4304,-8.051682939958642,-34.94949585921329
4306,-8.051682939958642,-34.94949585921329
4313,-8.051682939958642,-34.94949585921329
4317,-8.051682939958642,-34.94949585921329
4319,-8.051682939958642,-34.94949585921329
4321,-8.051682939958642,-34.94949585921329
4323,-8.051682939958642,-34.94949585921329
4326,-8.051682939958642,-34.94949585921329
4329,-8.051682939958642,-34.94949585921329
4333,-8.051682939958642,-34.94949585921329
4335,-8.051682939958642,-34.94949585921329
4336,-8.051682939958642,-34.94949585921329
4337,-8.051682939958642,-34.94949585921329
4338,-8.051682939958642,-34.94949585921329
4339,-8.051682939958642,-34.94949585921329
4341,-8.051682939958642,-34.94949585921329
4342,-8.051682939958642,-34.94949585921329
4343,-8.051682939958642,-34.94949585921329
4345,-8.051682939958642,-34.94949585921329
4348,-8.051682939958642,-34.94949585921329
4352,-8.051682939958642,-34.94949585921329
4353,-8.051682939958642,-34.94949585921329
4355,-8.051682939958642,-34.94949585921329
4359,-8.051682939958642,-34.94949585921329
4362,-8.051682939958642,-34.94949585921329
4366,-8.051682939958642,-34.94949585921329
4367,-8.051682939958642,-34.94949585921329
4368,-8.051682939958642,-34.94949585921329
4371,-8.051682939958642,-34.94949585921329
4372,-8.051682939958642,-34.94949585921329
4374,-8.051682939958642,-34.94949585921329
4377,-8.051901283643932,-34.94910095238091
4382,-8.051901283643932,-34.94910095238091
4385,-8.051901283643932,-34.94910095238091
4386,-8.051901283643932,-34.94910095238091
4387,-8.051901283643932,-34.94910095238091
4392,-8.051901283643932,-34.94910095238091
4393,-8.051901283643932,-34.94910095238091
4394,-8.051901283643932,-34.94910095238091
4397,-8.051901283643932,-34.94910095238091
4401,-8.051901283643932,-34.94910095238091
4407,-8.051901283643932,-34.94910095238091
4411,-8.051901283643932,-34.94910095238091
4412,-8.051901283643932,-34.94910095238091
4414,-8.051901283643932,-34.94910095238091
4415,-8.051901283643932,-34.94910095238091
4420,-8.051901283643932,-34.94910095238091
